QueryNumber,OriginalNodeID,SyntheticNodeID,OriginalCost,SyntheticCost,AssignmentError,IsDummyAssignment
84,5,10,288674.84,478209.47,0.39634227653417226,No
84,6,8,288674.68,478209.48,0.3963426237388686,No
84,7,7,288674.26,478209.91,0.39634404481496416,No
84,8,5,288648.81,479209.91,0.3976568431149514,No
84,10,6,288648.8,479209.91,0.3976568639826334,No
84,11,4,254874.22,479210.06,0.4681367498837566,No
84,12,2,254874.07,533384.01,0.5221565228398954,No
84,13,3,254873.64,533384.01,0.5221573290132938,No
84,15,15,254873.63,595.13,0.9976649997098562,No
84,16,19,2.43,25.38,0.9042553191489362,No
84,18,17,2.41,25.45,0.9053045186640472,No
84,20,28,0.43,0.43,0.0,No
84,22,22,25.45,25.45,0.0,No
84,DUMMY,16,0.0,594.7,1.0,Yes
84,DUMMY,20,0.0,0.0,1.0,Yes
84,DUMMY,21,0.0,567.43,1.0,Yes
85,2,14,358062.72,444435.03,0.19434181414547824,No
85,3,12,357062.72,444435.08,0.19659195219243278,No
85,4,11,304213.39,478207.24,0.3638461224468287,No
85,5,9,304212.97,478207.3,0.3638470805443581,No
85,6,8,304212.82,478207.72,0.36384795293559874,No
85,7,7,304187.37,478208.15,0.3639017444600223,No
85,9,5,304187.36,479208.15,0.36522915981291226,No
85,10,6,270411.84,479208.15,0.4357110996547116,No
85,11,4,270411.69,479208.3,0.43571158930260595,No
85,12,2,270411.26,533385.43,0.4930284091187118,No
85,13,3,270410.84,533385.43,0.4930291965417953,No
85,15,15,270410.83,595.13,0.9977991635911919,No
85,16,19,2.43,25.38,0.9042553191489362,No
85,18,22,2.41,25.45,0.9053045186640472,No
85,23,17,25.45,25.45,0.0,No
85,27,28,0.15,0.43,0.6511627906976745,No
85,DUMMY,16,0.0,594.7,1.0,Yes
85,DUMMY,20,0.0,0.0,1.0,Yes
85,DUMMY,21,0.0,567.43,1.0,Yes
86,2,18,803947.64,15375.66,0.9808747992593149,No
86,3,17,803947.22,15376.09,0.9808742544069,No
86,4,12,803946.79,493371.86,0.38631279316383615,No
86,5,10,802946.79,493376.45,0.3855427829781847,No
86,6,22,0.0,0.0,0.0,No
86,7,9,802946.78,497151.88,0.38084080740693677,No
86,8,8,786025.33,497152.04,0.3675114261266873,No
86,9,7,786024.9,498152.04,0.3662388557919731,No
86,10,6,786024.48,498152.46,0.3662379828170237,No
86,11,4,786024.05,498152.62,0.3662374325569301,No
86,13,5,786023.07,498152.62,0.36623664239269715,No
86,14,2,735624.42,549397.33,0.2531551222837329,No
86,16,3,735624.34,549397.33,0.2531550410634863,No
86,17,16,480148.37,459430.99,0.04314787114657914,No
86,18,14,480145.95,459435.42,0.04313382212221102,No
86,20,13,480122.38,459435.84,0.04308597320541479,No
86,21,19,25.45,25.45,0.0,No
86,25,26,2.41,2.41,0.0,No
86,27,32,0.43,0.16,0.627906976744186,No
86,DUMMY,21,0.0,25.38,1.0,Yes
86,DUMMY,23,0.0,15286.6,1.0,Yes
86,DUMMY,24,0.0,2.43,1.0,Yes
86,DUMMY,27,0.0,0.0,1.0,Yes
86,DUMMY,35,0.0,0.15,1.0,Yes
87,2,18,803908.5,15375.66,0.9808738681081242,No
87,3,17,803908.08,15376.09,0.9808733232286956,No
87,4,12,803907.65,493371.86,0.38628291446163004,No
87,5,10,802907.65,493376.45,0.385512829526534,No
87,6,22,0.0,0.0,0.0,No
87,7,9,802907.64,497151.88,0.3808106247438373,No
87,8,8,786025.33,497152.04,0.3675114261266873,No
87,9,7,786024.9,498152.04,0.3662388557919731,No
87,10,6,786024.48,498152.46,0.3662379828170237,No
87,11,4,786024.05,498152.62,0.3662374325569301,No
87,13,5,786023.07,498152.62,0.36623664239269715,No
87,14,2,735624.42,549397.33,0.2531551222837329,No
87,16,3,735624.34,549397.33,0.2531550410634863,No
87,17,16,480148.37,459430.99,0.04314787114657914,No
87,18,14,480145.95,459435.42,0.04313382212221102,No
87,20,13,480122.38,459435.84,0.04308597320541479,No
87,21,19,25.45,25.45,0.0,No
87,25,26,2.41,2.41,0.0,No
87,27,32,0.43,0.16,0.627906976744186,No
87,DUMMY,21,0.0,25.38,1.0,Yes
87,DUMMY,23,0.0,15286.6,1.0,Yes
87,DUMMY,24,0.0,2.43,1.0,Yes
87,DUMMY,27,0.0,0.0,1.0,Yes
87,DUMMY,35,0.0,0.15,1.0,Yes
88,2,14,805988.69,571.68,0.9992907096500324,No
88,3,13,804988.69,572.11,0.9992892943626326,No
88,4,9,754580.13,16888.85,0.9776182153113414,No
88,5,8,754579.7,16889.27,0.9776176459557552,No
88,6,7,754579.28,16889.42,0.9776174347114328,No
88,7,5,0.0,0.0,0.0,No
88,8,6,754579.26,50661.71,0.9328609826885516,No
88,9,4,254715.42,50661.73,0.8011045817328216,No
88,10,3,254714.99,53255.18,0.7909224737813821,No
88,11,18,0.0,0.0,0.0,No
88,12,2,254714.96,53255.18,0.7909224491565003,No
88,13,12,15352.64,15888.84,0.03374695698364391,No
88,14,15,2.43,2.43,0.0,No
88,16,17,2.41,2.41,0.0,No
88,18,10,15286.6,15888.85,0.03790393892572464,No
88,19,20,2.43,25.45,0.9045186640471513,No
88,DUMMY,19,0.0,567.43,1.0,Yes
89,2,14,805978.09,571.68,0.9992907003216427,No
89,3,13,804978.09,572.11,0.9992892850040179,No
89,4,8,754578.73,16889.27,0.9776176171835641,No
89,5,7,754578.3,16889.42,0.9776174056423302,No
89,6,6,754577.88,50661.71,0.9328608599022278,No
89,7,5,0.0,0.0,0.0,No
89,8,4,754577.87,50661.73,0.9328608325075847,No
89,9,2,254716.84,53255.18,0.7909239923045528,No
89,10,18,0.0,0.0,0.0,No
89,11,3,254716.83,53255.18,0.7909239840963788,No
89,12,12,15353.07,15888.84,0.03371989396331013,No
89,13,10,15352.64,15888.85,0.033747565116418174,No
89,14,15,2.43,2.43,0.0,No
89,16,17,2.41,2.41,0.0,No
89,18,9,15286.6,16888.85,0.09487028424078599,No
89,19,20,2.43,25.45,0.9045186640471513,No
89,DUMMY,19,0.0,567.43,1.0,Yes
90,2,14,837338.7,571.68,0.9993172655223029,No
90,3,13,836338.7,572.11,0.9993159350392371,No
90,4,9,785861.59,16888.85,0.9785091290694078,No
90,5,8,785861.16,16889.27,0.9785085828646882,No
90,6,7,785860.74,16889.42,0.978508380505177,No
90,7,5,0.0,0.0,0.0,No
90,8,6,785860.61,50661.71,0.9355334656612959,No
90,9,4,285976.15,50661.73,0.8228463107850077,No
90,10,3,285975.72,53255.18,0.8137772675246696,No
90,11,18,0.0,0.0,0.0,No
90,12,2,285975.49,53255.18,0.8137771177522941,No
90,13,12,15352.64,15888.84,0.03374695698364391,No
90,14,15,2.43,2.43,0.0,No
90,16,17,2.41,2.41,0.0,No
90,18,10,15286.6,15888.85,0.03790393892572464,No
90,19,20,2.43,25.45,0.9045186640471513,No
90,DUMMY,19,0.0,567.43,1.0,Yes
91,2,12,479145.69,460309.54,0.039311947061446015,No
91,3,10,478145.69,460309.57,0.03730268906115204,No
91,4,9,478145.25,460309.99,0.03730092477129075,No
91,6,8,478145.23,464085.42,0.029404894408336976,No
91,7,15,17926.72,444435.03,0.959664025583222,No
91,8,13,17926.58,444435.08,0.9596643451277518,No
91,9,7,17926.15,514485.16,0.9651571096822307,No
91,10,6,17925.72,515485.18,0.9652255376187536,No
91,12,31,17925.71,5773.11,0.6779424636457914,No
91,13,34,2470.19,4767.92,0.4819145455460662,No
91,14,32,2470.04,4773.11,0.4825093073488773,No
91,15,22,2469.61,567.43,0.7702349763727877,No
91,16,17,2469.45,594.7,0.7591771447083359,No
91,18,16,2468.07,595.13,0.7588682654867973,No
91,19,20,25.39,25.38,3.9385584875941564E-4,No
91,23,18,0.16,25.45,0.993713163064833,No
91,24,37,0.15,0.15,0.0,No
91,25,28,0.43,0.42,0.023255813953488393,No
91,26,5,0.15,521258.29,0.9999997122347924,No
91,27,25,0.43,25.38,0.9830575256107171,No
91,28,23,0.43,25.45,0.9831041257367387,No
91,29,36,0.14,0.14,0.0,No
91,DUMMY,2,0.0,521258.58,1.0,Yes
91,DUMMY,3,0.0,521258.58,1.0,Yes
91,DUMMY,4,0.0,521258.43,1.0,Yes
91,DUMMY,11,0.0,0.0,1.0,Yes
91,DUMMY,21,0.0,0.0,1.0,Yes
91,DUMMY,26,0.0,0.0,1.0,Yes
91,DUMMY,35,0.0,0.0,1.0,Yes
92,2,8,478929.26,498690.09,0.03962547160301504,No
92,3,7,478929.11,499690.09,0.041547712102915704,No
92,4,5,477929.11,499690.24,0.04354923962493245,No
92,5,6,477928.69,499690.24,0.043550080145651815,No
92,7,4,477928.68,499690.39,0.04355038727080587,No
92,8,13,462692.6,444435.08,0.039459286792137935,No
92,9,12,462692.17,460309.54,0.0051494928042547265,No
92,10,10,462692.03,460309.57,0.005149126947356367,No
92,12,9,462691.95,460309.99,0.005148047205057319,No
92,13,32,2473.56,4767.92,0.48120773838487224,No
92,14,30,2473.13,4887.84,0.49402394513732034,No
92,16,16,2473.12,595.13,0.7593606456621594,No
92,17,18,25.98,25.45,0.020400307929176333,No
92,18,23,25.55,25.45,0.003913894324853284,No
92,19,20,25.39,25.38,3.9385584875941564E-4,No
92,23,29,0.16,37437.01,0.9999957261544123,No
92,24,15,0.15,444435.03,0.9999996624928507,No
92,25,17,0.43,594.7,0.999276946359509,No
92,27,34,0.14,0.14,0.0,No
92,28,22,0.43,567.43,0.999242197275435,No
92,29,28,0.42,0.42,0.0,No
92,DUMMY,2,0.0,553865.67,1.0,Yes
92,DUMMY,3,0.0,553865.67,1.0,Yes
92,DUMMY,11,0.0,0.0,1.0,Yes
92,DUMMY,21,0.0,0.0,1.0,Yes
92,DUMMY,24,0.0,0.0,1.0,Yes
92,DUMMY,33,0.0,0.0,1.0,Yes
93,2,8,479568.06,498294.91,0.03758186091043952,No
93,3,7,479567.91,499294.91,0.039509715811042415,No
93,4,5,478567.91,499295.05,0.041512808909281225,No
93,5,6,478567.47,499295.05,0.04151369015174498,No
93,7,4,478567.45,499295.2,0.041514018159998334,No
93,8,13,462692.6,444435.08,0.039459286792137935,No
93,9,12,462692.17,460309.54,0.0051494928042547265,No
93,10,10,462692.03,460309.57,0.005149126947356367,No
93,12,9,462691.95,460309.99,0.005148047205057319,No
93,13,32,2473.56,4767.92,0.48120773838487224,No
93,14,30,2473.13,4843.26,0.48936666625372166,No
93,16,16,2473.12,595.13,0.7593606456621594,No
93,17,18,25.98,25.45,0.020400307929176333,No
93,18,23,25.55,25.45,0.003913894324853284,No
93,19,20,25.39,25.38,3.9385584875941564E-4,No
93,23,29,0.16,37392.42,0.9999957210579041,No
93,24,15,0.15,444435.03,0.9999996624928507,No
93,25,28,0.43,0.42,0.023255813953488393,No
93,27,34,0.14,0.14,0.0,No
93,28,17,0.43,594.7,0.999276946359509,No
93,29,22,0.45,567.43,0.9992069506370829,No
93,DUMMY,2,0.0,553470.48,1.0,Yes
93,DUMMY,3,0.0,553470.48,1.0,Yes
93,DUMMY,11,0.0,0.0,1.0,Yes
93,DUMMY,21,0.0,0.0,1.0,Yes
93,DUMMY,24,0.0,0.0,1.0,Yes
93,DUMMY,33,0.0,0.0,1.0,Yes
94,2,11,309538.42,462852.7,0.33123773502887643,No
94,3,9,309538.0,462852.94,0.3312389892132909,No
94,4,8,308538.0,462853.36,0.33340010754161964,No
94,5,7,308537.85,462853.52,0.3334006620496265,No
94,7,6,308537.84,463853.52,0.3348377737868627,No
94,8,5,258131.31,463878.97,0.443537373552416,No
94,9,4,258130.89,463879.12,0.44353845889851645,No
94,11,2,258130.88,498205.21,0.4818784010709162,No
94,12,19,3071.52,3777.86,0.18696828363147394,No
94,14,18,3071.51,19102.43,0.8392084148456506,No
94,15,13,2496.0,19146.57,0.8696372248397494,No
94,16,12,2495.85,19147.0,0.8696479866297593,No
94,18,24,2495.82,2086.86,0.1638579705267207,No
94,19,16,26.04,25.38,0.025345622119815673,No
94,20,30,25.61,25.45,0.006247559547051938,No
94,21,14,25.45,25.45,0.0,No
94,25,28,0.16,0.16,0.0,No
94,26,34,0.15,0.15,0.0,No
94,27,22,0.43,2.41,0.8215767634854773,No
94,28,20,0.15,2.43,0.9382716049382717,No
94,DUMMY,3,0.0,498205.21,1.0,Yes
94,DUMMY,17,0.0,0.0,1.0,Yes
94,DUMMY,23,0.0,0.0,1.0,Yes
95,2,11,326524.95,462852.7,0.2945380895477114,No
95,3,9,326524.8,462852.94,0.2945387794231144,No
95,4,8,326524.38,462853.36,0.2945403269839069,No
95,5,7,326523.95,462853.52,0.294541499868036,No
95,6,6,326523.78,463853.52,0.29606273118289583,No
95,7,5,323829.88,463878.97,0.30190868536247717,No
95,8,4,323829.88,463879.12,0.30190891109735657,No
95,9,2,323829.71,498205.21,0.3500073794892671,No
95,10,3,323829.29,498205.21,0.35000822251537683,No
95,11,12,45719.64,19147.0,0.5812084259631091,No
95,12,18,5460.89,19102.43,0.7141258991657082,No
95,13,13,4460.89,19146.57,0.7670136217609734,No
95,14,19,4435.44,3777.86,0.1482558663852965,No
95,20,10,278109.66,0.0,1.0,No
95,21,30,1000.0,25.45,0.9745499999999999,No
95,23,20,0.42,2.43,0.8271604938271605,No
95,24,28,0.16,0.16,0.0,No
95,25,34,0.15,0.15,0.0,No
95,27,14,2693.63,25.45,0.990551783281297,No
95,29,32,0.16,25.38,0.9936958234830575,No
95,30,16,0.15,25.38,0.9940898345153665,No
95,DUMMY,17,0.0,0.0,1.0,Yes
96,2,11,310806.39,462852.7,0.3284982673753442,No
96,3,9,310805.96,462852.94,0.32849954458537084,No
96,4,8,310805.54,462853.36,0.3285010613296618,No
96,5,7,309805.54,462853.52,0.3306618041923934,No
96,6,6,309805.38,463853.52,0.3321051438824912,No
96,8,5,309805.36,463878.97,0.3321418300122551,No
96,9,13,53467.81,19146.57,0.6419047273490348,No
96,11,12,53467.77,19147.0,0.6418964172248066,No
96,12,19,3061.25,3777.86,0.1896867538765333,No
96,13,18,3060.83,19102.43,0.8397675060188677,No
96,15,4,3060.81,463879.12,0.9934017077552445,No
96,16,2,2485.3,498205.21,0.995011493356322,No
96,17,3,2485.15,498205.21,0.9950117944370754,No
96,19,24,2485.11,2086.86,0.16025447565701317,No
96,20,30,25.61,25.45,0.006247559547051938,No
96,21,14,25.45,25.45,0.0,No
96,25,20,0.16,2.43,0.934156378600823,No
96,26,34,0.15,0.15,0.0,No
96,27,16,0.15,25.38,0.9940898345153665,No
96,28,22,0.42,2.41,0.8257261410788382,No
96,DUMMY,17,0.0,0.0,1.0,Yes
96,DUMMY,23,0.0,0.0,1.0,Yes
97,2,12,312081.81,470202.85,0.33628260653885866,No
97,3,10,312081.66,470208.82,0.3362913524250779,No
97,4,9,312081.51,470209.24,0.3362922642694133,No
97,5,8,311081.51,470209.4,0.33841920216822546,No
97,6,7,311081.09,504216.47,0.383040601589234,No
97,8,6,311081.08,505216.49,0.38426182407466547,No
97,9,5,55079.89,508901.63,0.8917671181363676,No
97,10,4,55079.73,508927.08,0.8917728449427372,No
97,12,2,55079.7,508927.23,0.891772935788875,No
97,13,32,37829.93,3685.14,0.9025866555925427,No
97,14,22,37829.77,10374.52,0.7257577828255366,No
97,15,20,37829.34,10530.76,0.7216245379908821,No
97,16,19,37828.92,26433.64,0.30123196749999737,No
97,17,14,37826.5,26544.36,0.2982602143999577,No
97,19,13,37825.54,26547.91,0.2981485525388402,No
97,20,36,2476.37,2685.12,0.07774326659516148,No
97,22,34,2468.13,2685.14,0.08081887722800292,No
97,23,15,25.45,25.45,0.0,No
97,29,17,0.42,25.38,0.983451536643026,No
97,30,24,0.43,0.43,0.0,No
97,31,30,0.15,0.16,0.06250000000000006,No
97,33,38,0.42,25.45,0.9834970530451865,No
97,DUMMY,3,0.0,508927.23,1.0,Yes
97,DUMMY,18,0.0,0.0,1.0,Yes
97,DUMMY,23,0.0,2694.11,1.0,Yes
97,DUMMY,25,0.0,2693.63,1.0,Yes
97,DUMMY,26,0.0,0.0,1.0,Yes
97,DUMMY,33,0.0,3685.14,1.0,Yes
97,DUMMY,37,0.0,0.0,1.0,Yes
98,2,12,309519.27,470202.85,0.34173246716815936,No
98,3,10,309519.12,470208.82,0.34174114386029597,No
98,4,9,309518.97,470209.24,0.3417420508367722,No
98,5,8,308518.97,470209.4,0.3438689868811641,No
98,6,7,308518.55,504216.47,0.38812282351665345,No
98,8,6,308518.54,505216.49,0.38933398630753324,No
98,9,5,53459.17,508901.63,0.8949518593603247,No
98,10,4,53459.02,508927.08,0.894957407257637,No
98,12,2,53459.01,508927.23,0.8949574578668152,No
98,13,32,37827.65,3685.14,0.9025807841618498,No
98,14,22,37827.5,10374.52,0.7257413257550723,No
98,15,20,37827.07,10530.76,0.7216078326975892,No
98,16,19,37826.65,26433.64,0.30119003401041333,No
98,17,14,37826.5,26544.36,0.2982602143999577,No
98,19,13,37825.54,26547.91,0.2981485525388402,No
98,20,36,2476.37,2685.12,0.07774326659516148,No
98,22,34,2468.13,2685.14,0.08081887722800292,No
98,23,15,25.45,25.45,0.0,No
98,27,30,0.15,0.16,0.06250000000000006,No
98,28,25,0.14,2693.63,0.9999480255268912,No
98,29,27,0.42,2.13,0.8028169014084507,No
98,30,24,0.43,0.43,0.0,No
98,31,38,0.15,25.45,0.994106090373281,No
98,33,17,0.42,25.38,0.983451536643026,No
98,DUMMY,3,0.0,508927.23,1.0,Yes
98,DUMMY,18,0.0,0.0,1.0,Yes
98,DUMMY,23,0.0,2694.11,1.0,Yes
98,DUMMY,26,0.0,0.0,1.0,Yes
98,DUMMY,28,0.0,0.0,1.0,Yes
98,DUMMY,33,0.0,3685.14,1.0,Yes
98,DUMMY,37,0.0,0.0,1.0,Yes
99,2,12,309519.27,470202.85,0.34173246716815936,No
99,3,10,309519.12,470208.82,0.34174114386029597,No
99,4,9,309518.97,470209.24,0.3417420508367722,No
99,5,8,308518.97,470209.4,0.3438689868811641,No
99,6,7,308518.55,504216.47,0.38812282351665345,No
99,8,6,308518.54,505216.49,0.38933398630753324,No
99,9,5,53459.17,508901.63,0.8949518593603247,No
99,10,4,53459.02,508927.08,0.894957407257637,No
99,12,2,53459.01,508927.23,0.8949574578668152,No
99,13,32,37827.65,3685.14,0.9025807841618498,No
99,14,22,37827.5,10374.52,0.7257413257550723,No
99,15,20,37827.07,10530.76,0.7216078326975892,No
99,16,19,37826.65,26433.64,0.30119003401041333,No
99,17,14,37826.5,26544.36,0.2982602143999577,No
99,19,13,37825.54,26547.91,0.2981485525388402,No
99,20,36,2476.37,2685.12,0.07774326659516148,No
99,22,34,2468.13,2685.14,0.08081887722800292,No
99,23,15,25.45,25.45,0.0,No
99,27,30,0.15,0.16,0.06250000000000006,No
99,28,25,0.14,2693.63,0.9999480255268912,No
99,29,27,0.42,2.13,0.8028169014084507,No
99,30,24,0.43,0.43,0.0,No
99,31,38,0.15,25.45,0.994106090373281,No
99,33,17,0.42,25.38,0.983451536643026,No
99,DUMMY,3,0.0,508927.23,1.0,Yes
99,DUMMY,18,0.0,0.0,1.0,Yes
99,DUMMY,23,0.0,2694.11,1.0,Yes
99,DUMMY,26,0.0,0.0,1.0,Yes
99,DUMMY,28,0.0,0.0,1.0,Yes
99,DUMMY,33,0.0,3685.14,1.0,Yes
99,DUMMY,37,0.0,0.0,1.0,Yes
100,2,7,632805.24,747652.82,0.15361084306483316,No
100,3,6,632805.1,801778.78,0.21074850596569797,No
100,4,5,631805.1,802778.8,0.21297734818109304,No
100,5,21,0.0,0.0,0.0,No
100,6,4,631805.09,803373.51,0.21355996664614948,No
100,7,2,598031.33,803373.93,0.25560027819175074,No
100,8,3,598030.91,803373.93,0.2556008009869078,No
100,10,26,598030.9,0.0,1.0,No
100,11,35,581445.59,0.0,1.0,No
100,12,31,581445.16,239333.76,0.5883811983231574,No
100,13,15,581444.73,476748.35,0.18006247988523347,No
100,14,13,581444.29,476752.98,0.18005389647905914,No
100,16,12,581444.28,476753.4,0.18005316003796615,No
100,17,11,514620.2,492717.86,0.04256020265042069,No
100,18,9,514620.05,492720.39,0.042555007330165186,No
100,19,20,2.43,25.38,0.9042553191489362,No
100,23,8,514617.61,492720.55,0.04255015680477782,No
100,24,17,53003.76,32676.13,0.38351298096587866,No
100,26,16,53003.75,32676.56,0.38350475202226253,No
100,27,22,2486.78,32584.39,0.9236818611611266,No
100,28,38,2486.35,567.43,0.7717819293341646,No
100,30,33,2486.31,594.7,0.760810196636783,No
100,31,34,25.61,25.45,0.006247559547051938,No
100,32,39,25.45,25.45,0.0,No
100,36,29,0.16,0.16,0.0,No
100,37,DUMMY,0.15,0.0,1.0,Yes
100,38,18,0.43,25.45,0.9831041257367387,No
100,39,DUMMY,0.42,0.0,1.0,Yes
100,40,DUMMY,0.15,0.0,1.0,Yes
100,41,25,0.44,25.38,0.9826635145784082,No
100,42,23,0.43,25.45,0.9831041257367387,No
101,2,7,632692.75,732751.43,0.1365520091854342,No
101,3,6,632692.61,783161.39,0.19212997719410047,No
101,4,5,631692.61,784161.41,0.19443547980765852,No
101,5,21,0.0,0.0,0.0,No
101,6,4,631692.59,784756.12,0.19504598447731766,No
101,7,2,597912.86,784756.54,0.23809126840790654,No
101,8,3,597912.43,784756.54,0.23809181634854548,No
101,9,35,597912.0,0.0,1.0,No
101,10,37,597911.85,0.0,1.0,No
101,11,22,597911.43,32584.39,0.9455029819383115,No
101,13,17,597911.42,32676.13,0.945349546927871,No
101,14,16,547509.41,32676.56,0.9403178111587159,No
101,15,31,547508.98,239333.76,0.5628678820939156,No
101,17,11,547508.97,492717.86,0.10007344719849975,No
101,18,9,530929.01,492720.39,0.07196559103071049,No
101,20,8,530929.0,492720.55,0.07196527219270375,No
101,21,15,464103.06,476748.35,0.02652403516446356,No
101,22,13,464102.63,476752.98,0.02653439103831082,No
101,23,20,2.43,25.38,0.9042553191489362,No
101,27,12,464100.2,476753.4,0.026540345595857336,No
101,28,38,2486.35,567.43,0.7717819293341646,No
101,30,33,2486.31,594.7,0.760810196636783,No
101,31,34,25.61,25.45,0.006247559547051938,No
101,32,39,25.45,25.45,0.0,No
101,36,29,0.16,0.16,0.0,No
101,37,DUMMY,0.15,0.0,1.0,Yes
101,38,36,0.43,25.38,0.9830575256107171,No
101,39,23,0.43,25.45,0.9831041257367387,No
101,40,18,0.42,25.45,0.9834970530451865,No
101,41,DUMMY,0.42,0.0,1.0,Yes
102,2,7,873421.6,734024.54,0.15959882375246953,No
102,3,6,873421.18,784434.5,0.10188289686311482,No
102,4,5,872421.18,785434.53,0.09970717354661199,No
102,5,21,0.0,0.0,0.0,No
102,6,4,872421.17,786029.23,0.0990254970543643,No
102,7,2,855841.21,786029.65,0.08157069230167117,No
102,9,3,855841.2,786029.65,0.08157068157036601,No
102,10,26,600254.52,0.0,1.0,No
102,11,22,600254.38,32584.39,0.9457156980678758,No
102,13,17,600254.36,32676.13,0.9455628610511051,No
102,14,16,549852.59,32676.56,0.9405721449816213,No
102,15,31,549852.16,239333.76,0.5647307087054091,No
102,16,9,549851.73,492720.39,0.10390317404293693,No
102,18,8,549851.72,492720.55,0.10390286675833257,No
102,19,11,483025.83,492717.86,0.019670547359496915,No
102,20,15,483025.4,476748.35,0.012995279337277184,No
102,21,13,483025.25,476752.98,0.01298538740987147,No
102,22,20,2.43,25.38,0.9042553191489362,No
102,26,12,483022.81,476753.4,0.012979531960405709,No
102,27,38,2494.75,567.43,0.7725503557470689,No
102,29,33,2494.74,594.7,0.7616184452087191,No
102,30,23,26.04,25.45,0.022657450076804912,No
102,31,34,25.61,25.45,0.006247559547051938,No
102,32,39,25.45,25.45,0.0,No
102,36,DUMMY,0.16,0.0,1.0,Yes
102,37,35,0.15,0.0,1.0,No
102,38,25,0.43,25.38,0.9830575256107171,No
102,39,DUMMY,0.15,0.0,1.0,Yes
102,40,18,0.43,25.45,0.9831041257367387,No
103,2,14,793187.68,476752.98,0.3989405130447816,No
103,3,13,793187.25,476753.4,0.39893965769116935,No
103,4,12,793186.82,492717.86,0.37881234587332147,No
103,5,8,793186.68,543130.5,0.31525514271117117,No
103,6,7,792186.68,546172.03,0.31055135892969066,No
103,7,6,792186.54,546172.06,0.31055119921628555,No
103,9,5,792186.52,547172.09,0.3092888149624157,No
103,10,4,552745.28,547172.51,0.010081985684255898,No
103,11,2,552744.85,548172.51,0.008272062598140837,No
103,13,3,552744.69,548172.51,0.008271775528047018,No
103,14,10,502346.28,492720.39,0.019161861813727404,No
103,16,9,502346.24,492720.55,0.01916146520774198,No
103,17,32,2485.18,3041.53,0.18291780781383066,No
103,19,44,2485.11,1000.0,0.5976033254061188,No
103,20,19,25.61,25.45,0.006247559547051938,No
103,21,24,25.45,25.45,0.0,No
103,25,30,0.16,0.16,0.0,No
103,26,21,0.15,25.38,0.9940898345153665,No
103,27,26,0.43,25.38,0.9830575256107171,No
103,28,36,0.42,25.38,0.983451536643026,No
103,DUMMY,16,0.0,476748.35,1.0,Yes
103,DUMMY,17,0.0,32676.56,1.0,Yes
103,DUMMY,18,0.0,32676.13,1.0,Yes
103,DUMMY,22,0.0,0.0,1.0,Yes
103,DUMMY,23,0.0,32584.39,1.0,Yes
103,DUMMY,27,0.0,0.0,1.0,Yes
103,DUMMY,33,0.0,594.7,1.0,Yes
103,DUMMY,34,0.0,25.45,1.0,Yes
103,DUMMY,35,0.0,0.0,1.0,Yes
103,DUMMY,37,0.0,0.0,1.0,Yes
103,DUMMY,38,0.0,567.43,1.0,Yes
103,DUMMY,39,0.0,25.45,1.0,Yes
103,DUMMY,45,0.0,0.0,1.0,Yes
104,2,16,309208.35,476748.35,0.3514222964798934,No
104,3,14,309207.92,476752.98,0.35142949709512045,No
104,4,13,309207.49,476753.4,0.3514309703926601,No
104,5,12,308207.49,492717.86,0.37447469430070995,No
104,7,10,308207.47,492720.39,0.3744779468127959,No
104,8,9,257806.0,492720.55,0.4767703518759264,No
104,9,8,257805.58,543130.5,0.5253340035221739,No
104,11,7,257805.57,546172.03,0.5279773480893923,No
104,12,23,18364.56,32584.39,0.43640006763975014,No
104,13,18,18364.41,32676.13,0.4379869954000061,No
104,15,17,18364.4,32676.56,0.4379946971162203,No
104,16,32,2478.96,3041.53,0.1849628312066625,No
104,17,38,2478.8,567.43,0.7710868162013879,No
104,18,33,2476.37,594.7,0.7598501031752121,No
104,20,44,2468.13,1000.0,0.5948349560193344,No
104,21,19,25.45,25.45,0.0,No
104,27,30,0.16,0.16,0.0,No
104,28,21,0.15,25.38,0.9940898345153665,No
104,DUMMY,2,0.0,548172.51,1.0,Yes
104,DUMMY,3,0.0,548172.51,1.0,Yes
104,DUMMY,4,0.0,547172.51,1.0,Yes
104,DUMMY,5,0.0,547172.09,1.0,Yes
104,DUMMY,6,0.0,546172.06,1.0,Yes
104,DUMMY,22,0.0,0.0,1.0,Yes
104,DUMMY,24,0.0,25.45,1.0,Yes
104,DUMMY,26,0.0,25.38,1.0,Yes
104,DUMMY,27,0.0,0.0,1.0,Yes
104,DUMMY,34,0.0,25.45,1.0,Yes
104,DUMMY,35,0.0,0.0,1.0,Yes
104,DUMMY,39,0.0,25.45,1.0,Yes
104,DUMMY,45,0.0,0.0,1.0,Yes
105,2,13,824444.64,66269.43,0.9196193088234523,No
105,3,12,824444.5,67269.43,0.9184063572502456,No
105,4,10,823444.5,67269.85,0.9183067589861855,No
105,5,8,0.0,0.0,0.0,No
105,6,11,823444.49,67269.85,0.9183067579940939,No
105,7,9,323582.79,101880.05,0.6851499735199144,No
105,8,7,323582.36,101880.06,0.685149524220047,No
105,10,6,323582.35,101880.22,0.6851490200253506,No
105,11,5,273182.98,101880.37,0.6270617957238771,No
105,12,4,273182.82,101880.52,0.6270610282154638,No
105,13,3,273182.39,104474.05,0.6175666740451315,No
